"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","288721536099.169","284234853848.786","313790301638.147","360380090793.973","381220413308.649","390222744939.18","416023871084.842","411194782291.771","415695580237.492","408635510454.072","433986823198.44","449292923817.043","468076353765.657","449669060942.135","447962852677.344","449732680482.798","443752751812.526","446370658750.295","499902136835.083","622594286988.278","791706920294.521","913685680494.694","1033038737516.75","1156491767495.96","1220509223794.73","1310924320579.53","1427950543988.33","1590791253241.93","1710462056852.43","1811021806390.39","1756717546011.38","1624811205861.86","1569852328685.22","1668925936072.33","1789099788282.22","1761765766964.9","1884490585636.71","2015113013583.54","2039499896098.74","1953676772626.02",
"Trinidad and Tobago","TTO","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","559594574.521085","666068322.020854","726561664.435204","746544052.942176","694897168.95189","713725564.020267","738723053.88011","755159116.806245","786001814.774769","827760117.459787","971705931.089348","1177716578.94991","1493822704.68918","2192438993.23695","2590538365.65227","2918630759.36764","3543670325.30456","4208186177.23758","5576909936.64394","6673094842.49739","7512029931.02165","6965791499.31592","6964436848.14317","6902341569.01665","6017976849.86123","5117509628.12891","4726401049.3289","4400069481.39796","4525320575.2879","4781026967.72542","5461023878.44628","5070858666.03347","4846164922.94925","4985219232.25526","5320944160.7405","5672348163.56019","5831289168.99901","6177158955.6422","6840973752.27686","7724955938.72926","8637594781.03262","10361260761.9675","12510218270.2554","14502149096.7801","17294614311.5957","19625767329.2226","22800133236.7649","21399675055.4743","21861955291.3454","20001155856.0634","23977314684.7","26953894207.9434","27748800536.4276","27837908305.4396","24208635740.8546","22987420493.6489","22841088736.7994","23561794616.5997","20619508733.6443","22328128938.8109","23950540998.9658","27452628891.7545","27367427449.0829",
"Tunisia","TUN","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","837444367.099769","903304064.865969","979774984.694826","1037848501.19253","1048259162.75627","1188350816.4416","1277419097.03538","1384907061.21589","1621228244.23572","2106629557.20235","2481152849.91111","3358029118.55745","4317543277.505","4715006331.00299","5019445527.85572","5707914023.00375","7012009109.03793","8689082511.04818","9278225789.00839","8596580594.99338","8165177393.40866","8285246021.25881","8406525970.12901","8555861543.45948","9789407680.2107","10509395779.4534","10433323557.1107","11648341434.7139","12339105363.6466","14453258753.2038","14570084946.7157","15312693842.0346","16321878264.1493","18235713969.9356","19899657676.8909","20464679469.7174","21773583492.2939","22079088389.2297","21947361289.9456","21477756956.6788","24398808053.3133","29057687148.0108","31951703837.0024","34015138580.5702","36469356203.1201","40233218017.2925","42825489166.2808","44612001362.7976","44199173489.7502","46834592908.9132","47866652277.4447","48570398008.5352","47041033757.4829","45269780061.5945","43115970803.1021","43580024790.3832","42654573641.3337","39134895057.1695","43851526930.8357","47310025486.3692","47002167760.305","47877752567.4947",
"Turkiye","TUR","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","15172478427.7353","17274899264.3107","19146842007.636","19732545838.5151","19344330208.5674","20644454624.9213","24250473311.597","33055346183.6716","44215293553.6655","53131436451.8779","58514241785.492","64458956741.9494","78569397987.2735","82159112284.3806","83911408427.2951","72029000874.0017","65868060132.2305","63021500834.0191","64290409935.4061","72400969104.9776","88919900457.902","96774700639.7788","101713739818.04","124381709504.095","142093735886.059","164225383155.995","178698742719.702","154360065947.469","166583784658.241","173397745824.968","192368371908.234","210812747167.968","223699652821.424","272932598326.598","229516958831.487","233695570436.693","260872357136.492","353354224686.542","463422102556.197","541997901031.365","622939743973.493","693941677603.811","687845168532.906","759052194274.081","830739027735.905","892784629507.659","956937009135.068","975162901134.372","944502208992.504","898806316360.493","890530367650.253","867127759543.484","809413523392.419","763819836078.689","841952871536.502","903945921658.251","1000633233312.47","1124431545042.56",
"Tuvalu","TUV","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","5710430.40571312","6602131.49151595","7958199.70769718","8828629.75266783","8661404.74426845","7911760.30957081","7898433.41131733","8468933.67510427","9110014.37919315","9721742.07054282","8052939.60622472","8402857.16372786","8862625.26501179","8217500.97182029","9945081.82493922","11090900.5510572","14106673.9433136","14906606.9246256","18701562.0850295","20561222.1431595","21822107.876642","20229193.7675624","23241356.354588","22744347.5729384","21999620.4082532","26842940.1134151","27783591.1367506","25777992.2031917","22200100.4616255","26689802.3490303","32966562.7590937","25358454.418937","33183331.8050196","37295344.2687334","39421113.0857756","47560228.5243266","49336529.5463383","50989093.3806001","47577922.2465177","50905545.8419666","48573602.9386612","61688413.1255774","52207205.8837388","61921107.8251509","59563672.5203933","57885312.3362061","66944030.2624713","72821244.4884593","71588477.1285004","76523799.5636756","80937989.3563625","86040855.4074839","",
"Tanzania","TZA","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","3072591029.37144","3365942558.97688","3659262612.13826","3913654272.69652","4428671060.99688","4678505423.06027","5085175384.22518","5306938326.60961","2910466448.63169","3121380447.27733","3551787343.48648","4266756589.31947","5107215993.01263","6049394331.93254","6568417939.40494","7150288037.92005","8514341682.67267","10295372228.2589","12053079510.8887","12816697444.9882","13292438739.6734","13454813752.3","13685288452.0677","14219596891.2226","13574662636.0859","11571594312.6112","9614960509.88402","7825777596.12174","7122417482.45555","6922944812.34425","6880236986.42119","6803129564.83683","6636504668.06178","7124728768.10007","8283420419.5363","9588391146.98342","10898245459.3248","12151075203.186","13172167840.1789","13555766897.4813","14354106028.3298","15360110237.316","17178598529.5172","18834812035.6241","19957513523.5652","21283699212.0836","24366772016.2443","28083757992.3728","31325145797.8874","34058805659.9623","37178889012.4328","41840805387.8039","47502980245.9276","49153890680.9618","50244433860.4284","51723502711.6679","56492880560.9034","60297100338.5004","62810675650.5635","69029492270.2769","75851649059.0469","79088209750.8918","80000272924.6638",
"Uganda","UGA","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","2505419812.20564","2845757083.89714","3754318771.98984","4900925377.87236","6446211807.90657","6742660293.65926","5638077376.73479","4415116116.38819","3550458339.83123","3403355650.61165","3628876150.58627","4712738826.91073","5809516979.96648","6449969308.84644","6469454514.84017","6572754408.10748","6398433460.21289","6050661894.44321","6302717142.80396","6628439144.06886","7556670895.71342","8665661383.79255","10044048125.2615","11401532680.4335","13210848588.6765","17246365554.2364","21935101873.8041","28599612727.3325","28539804188.8084","28694330599.4134","30240345179.0097","31764483697.8048","31612983047.5886","30589270484.8502","32027588153.2621","34728541275.5565","36394154410.5145","39351487061.1322","43852321718.4394","47008068736.6798","50873994245.6084",
"Ukraine","UKR","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84060712633.3944","83360951713.1938","78942326433.4745","73628100840.8383","64008477193.5762","52074226448.5303","47635317737.9349","43993867172.4636","44790276521.235","42503710921.9874","37857498203.0717","33604431514.6179","34886909976.135","38151722552.177","46922780541.0932","60169724908.5346","72753297069.915","91326668398.073","120659833033.015","148280805435.413","130978029636.458","139032015590.198","143754542802.389","166415700343.481","179848215763.211","153130777843.418","119857800361.306","100779533554.926","100202410390.116","116377495903.847","139084746178.16","149174072093.858","169966914541.839","151667907906.327","175456738817.271","184634530924.168",
"Upper middle income","UMC","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","168015957401.325","182266211921.667","207530752864.674","236135684461.3","259492788106.701","265508115171.822","283516401196.857","317751718477.274","353592748620.523","384919857211.981","431565905960.28","536448839925.658","692242036141.642","849826449915.825","925475333199.179","981260556575.664","1082698595415.84","1278662313089.31","1478496686420.89","1598691641030.01","1602841405333.83","1521121648556.02","1556364624984.75","1614420577521.86","1721110205824.21","1862244959732.74","1991202795670.21","2050486698297.01","2214941773140.71","2266810291109.12","2499962844464.55","2676807652514.99","2925195170494.95","3235044913575.43","3673536225303.66","4020884556329.17","3984967417056.06","3969486731942.13","4187487766425.72","4255230195942.42","4344376593696.87","4745484956155.88","5535973811175.66","6492504412899.04","7597485048155.21","9061505464532.92","10793923361934.7","11856563895914.8","13583920690716.7","15463021881879.4","17814277672370","19589122210784.4","20561024266124.4","20462161842960","20394613092933.6","21104815403360.1","22853477075251.7","24248068505011.7","23772315716524.3","26466502307270.6","28535474890541.4","30183485209963","30662400610778.1",
"Uruguay","URY","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","1499462493.10678","1600512988.08459","1767504572.36409","1834595721.87692","1965081307.18841","1751866895.27034","1704304372.0958","1865255940.42433","2294079966.62894","2405887065.51289","2450285721.36063","2982015143.4262","3859897368.87181","4591569337.6257","4222248831.27748","4069922591.84161","4680593427.07361","6233350252.63218","8361819584.49738","10701080512.9121","9717483206.32488","6525689688.11777","5195137986.54441","4537195209.7569","5387867195.1558","6726475937.61363","7967576144.27152","8423369414.81907","8841421525.05719","9969895050.12958","12096702266.7482","13836356346.2281","16124097603.0746","17836687207.9246","20019954185.2818","22808392063.3672","23843464578.5717","24079639859.4062","23456558225.78","21630712261.3835","17093994523.2723","14114181012.3801","13713762745.1809","15683843982.8224","17982123268.9212","21458528238.0793","26179934329.3209","30246695762.7469","36261110819.8814","42355224186.6968","47470995375.8045","55134832171.7579","57521641834.7363","57498586686.4027","55711409034.2422","56644972568.5326","60079435057.4154","62472655580.9789","54837515068.7868","55090672503.8753","60734317083.6997","67244196236.4091","73085254275.2242",
"United States","USA","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","611298390168.379","644704558647.047","690642367353.415","752213469127.486","823778494214.622","868412098707.808","951469317489.237","1026500787891.34","1080847498890.31","1178564714038.53","1324884319566.4","1551281650806.41","1715704801985.55","1852181138046.59","1975601871614.62","2132574189174.65","2419376777777.85","2792979221546.32","3088849973323.11","3335007584417.26","3302351910678.84","3459369659177.21","3861104921487.55","4207023042887.02","4669439031629.2","5230249549706.68","5747306397423.03","5937519384064.26","6103444554973.15","6234289413082.69","6705711208394.74","7017264979273.77","7418757094195.27","7826928073571.71","8213204594431.76","8538503598321.57","8782442478792.96","9370019474226.01","10054325774282.8","10348694866043","10655450232565.4","11513351855140","12715234913380.6","13591980349580.5","14065403851655.7","14630221524993.4","15129175275681.7","14892305838930.6","15284563401064.4","15762363533548","16385096578504.7","16993483183748.6","17586130119514","18033513487062.7","18485315092450.6","19290616424259.7","20772065618165.6","21799124530569.6","21532250444734.8","23742941133720.2","25740799806442.5","27184018450218.2","28455051806571.5",
